District,Crop,Area,Production,Yield
Sabarkantha,SESAMUM,125,55,439
Sabarkantha,SESAMUM,126,35,281
Sabarkantha,SESAMUM,115,37,330
Sabarkantha,SESAMUM,117,26,226
Sabarkantha,SESAMUM,62,10,143
Sabarkantha,SESAMUM,62,28,421
Sabarkantha,SESAMUM,52,19,316
Sabarkantha,SESAMUM,40,9,105
Sabarkantha,SESAMUM,80,13,160
Sabarkantha,SESAMUM,32,8,262
Sabarkantha,SESAMUM,43,13,197
Sabarkantha,SESAMUM,56,25,455
Sabarkantha,SESAMUM,55,12,203
Sabarkantha,SESAMUM,44,7,378
Sabarkantha,SESAMUM,57,27,472
Sabarkantha,SESAMUM,51,8,152
Sabarkantha,SESAMUM,61,4,68
Sabarkantha,SESAMUM,67,13,203
Sabarkantha,SESAMUM,37,20,553
Sabarkantha,SESAMUM,48,16,333
Sabarkantha,SESAMUM,64,12,188
Sabarkantha,SESAMUM,68,33,488
Sabarkantha,SESAMUM,76,26,344
Sabarkantha,SESAMUM,59,26,436
Sabarkantha,SESAMUM,61,25,425
Sabarkantha,SESAMUM,61,27,443
Sabarkantha,SESAMUM,64,53,826
Sabarkantha,SESAMUM,61,32,527
Sabarkantha,SESAMUM,67,48,715
Sabarkantha,SESAMUM,62,35,566
Sabarkantha,SESAMUM,55,19,349
Sabarkantha,SESAMUM,77,25,323
Sabarkantha,SESAMUM,94,49,521
Sabarkantha,SESAMUM,87,38,435
Sabarkantha,SESAMUM,72,22,309
Sabarkantha,SESAMUM,80,30,369
Sabarkantha,SESAMUM,62,3,46
Sabarkantha,SESAMUM,45,10,219
Sabarkantha,SESAMUM,25,6,248
Surat,SESAMUM,6,2,287
Surat,SESAMUM,12,4,345
Surat,SESAMUM,6,2,287
Surat,SESAMUM,8,3,375
Surat,SESAMUM,10,3,323
Surat,SESAMUM,9,3,314
Surat,SESAMUM,12,2,210
Surat,SESAMUM,16,4,235
Surat,SESAMUM,17,3,189
Surat,SESAMUM,16,4,247
Surat,SESAMUM,18,7,389
Surat,SESAMUM,12,4,333
Surat,SESAMUM,11,1,358
Surat,SESAMUM,10,2,369
Surat,SESAMUM,17,2,321
Surat,SESAMUM,11,4,325
Surat,SESAMUM,14,3,385
Surat,SESAMUM,14,4,374
Surat,SESAMUM,14,4,319
Surat,SESAMUM,11,4,328
Surat,SESAMUM,14,7,367
Surat,SESAMUM,7,3,369
Surat,SESAMUM,9,2,371
Surat,SESAMUM,9,3,378
Surat,SESAMUM,7,3,472
Surat,SESAMUM,7,1,154
Surat,SESAMUM,3,1,95
Surat,SESAMUM,3,1,203
Surat,SESAMUM,4,2,575
Surat,SESAMUM,3,1,313
Surat,SESAMUM,8,2,214
Surat,SESAMUM,5,1,187
Surat,SESAMUM,4,2,563
Surat,SESAMUM,4,1,137
Surat,SESAMUM,3,1,291
Surat,SESAMUM,2,1,370
Surat,SESAMUM,2,1,519
Surat,SESAMUM,1,1,595
Surat,SESAMUM,1,1,457
Surat,SESAMUM,1,1,303
Surat,SESAMUM,1,1,325
Surat,SESAMUM,1,1,594
Surat,SESAMUM,2,1,354
Surat,SESAMUM,3,2,597
Surat,SESAMUM,2,1,315
Surat,SESAMUM,1,1,393
Surat,SESAMUM,1,1,457
Surat,SESAMUM,1,1,429
Surat,SESAMUM,1,1,458
Amreli,SESAMUM,146,40,269
Amreli,SESAMUM,127,40,314
Amreli,SESAMUM,200,55,273
Amreli,SESAMUM,155,46,297
Amreli,SESAMUM,128,32,251
Amreli,SESAMUM,171,46,265
Amreli,SESAMUM,226,37,162
Amreli,SESAMUM,195,50,256
Amreli,SESAMUM,173,46,265
Amreli,SESAMUM,155,37,240
Amreli,SESAMUM,166,70,420
Amreli,SESAMUM,145,64,445
Amreli,SESAMUM,106,30,282
Amreli,SESAMUM,110,40,366
Amreli,SESAMUM,167,43,212
Amreli,SESAMUM,189,52,272
Amreli,SESAMUM,172,56,353
Amreli,SESAMUM,145,47,307
Amreli,SESAMUM,160,55,547
Amreli,SESAMUM,142,94,465
Amreli,SESAMUM,156,55,334
Amreli,SESAMUM,174,91,525
Amreli,SESAMUM,124,66,310
Amreli,SESAMUM,225,106,472
Amreli,SESAMUM,223,86,385
Amreli,SESAMUM,188,42,221
Amreli,SESAMUM,229,39,169
Amreli,SESAMUM,212,2,10
Amreli,SESAMUM,351,215,611
Amreli,SESAMUM,305,125,410
Amreli,SESAMUM,450,93,207
Amreli,SESAMUM,444,77,175
Amreli,SESAMUM,429,303,705
Amreli,SESAMUM,379,48,125
Amreli,SESAMUM,329,139,422
Amreli,SESAMUM,403,182,451
Amreli,SESAMUM,377,223,590
Amreli,SESAMUM,321,158,494
Amreli,SESAMUM,320,162,506
Amreli,SESAMUM,339,72,213
Amreli,SESAMUM,459,78,170
Amreli,SESAMUM,360,269,747
Amreli,SESAMUM,352,199,565
Amreli,SESAMUM,435,251,577
Amreli,SESAMUM,410,75,183
Amreli,SESAMUM,267,125,469
Amreli,SESAMUM,303,99,327
Amreli,SESAMUM,193,94,486
Amreli,SESAMUM,186,79,422
Bhavnagar,SESAMUM,142,14,83
Bhavnagar,SESAMUM,150,16,101
Bhavnagar,SESAMUM,131,12,108
Bhavnagar,SESAMUM,175,18,94
Bhavnagar,SESAMUM,180,16,103
Bhavnagar,SESAMUM,209,18,91
Bhavnagar,SESAMUM,312,47,86
Bhavnagar,SESAMUM,226,49,151
Bhavnagar,SESAMUM,151,25,215
Bhavnagar,SESAMUM,143,25,165
Bhavnagar,SESAMUM,173,85,178
Bhavnagar,SESAMUM,143,52,490
Bhavnagar,SESAMUM,133,5,365
Bhavnagar,SESAMUM,172,56,324
Bhavnagar,SESAMUM,153,17,60
Bhavnagar,SESAMUM,161,60,386
Bhavnagar,SESAMUM,165,47,254
Bhavnagar,SESAMUM,165,39,215
Bhavnagar,SESAMUM,118,22,187
Bhavnagar,SESAMUM,160,61,392
Bhavnagar,SESAMUM,215,53,245
Bhavnagar,SESAMUM,142,47,331
Bhavnagar,SESAMUM,244,33,133
Bhavnagar,SESAMUM,169,71,420
Bhavnagar,SESAMUM,210,73,345
Bhavnagar,SESAMUM,196,8,38
Bhavnagar,SESAMUM,249,15,58
Bhavnagar,SESAMUM,153,1,7
Bhavnagar,SESAMUM,290,205,707
Bhavnagar,SESAMUM,334,191,570
Bhavnagar,SESAMUM,381,110,288
Bhavnagar,SESAMUM,365,65,177
Bhavnagar,SESAMUM,452,345,764
Bhavnagar,SESAMUM,448,43,97
Bhavnagar,SESAMUM,457,215,470
Bhavnagar,SESAMUM,456,177,389
Bhavnagar,SESAMUM,477,233,487
Bhavnagar,SESAMUM,534,301,565
Bhavnagar,SESAMUM,516,198,385
Bhavnagar,SESAMUM,520,74,143
Bhavnagar,SESAMUM,542,48,89
Bhavnagar,SESAMUM,494,371,751
Bhavnagar,SESAMUM,462,333,721
Bhavnagar,SESAMUM,445,277,623
Bhavnagar,SESAMUM,446,114,255
Bhavnagar,SESAMUM,438,217,495
Bhavnagar,SESAMUM,420,166,396
Bhavnagar,SESAMUM,324,152,468
Bhavnagar,SESAMUM,256,121,471
Jamnagar,SESAMUM,58,5,86
Jamnagar,SESAMUM,26,4,135
Jamnagar,SESAMUM,26,2,86
Jamnagar,SESAMUM,194,17,88
Jamnagar,SESAMUM,85,12,140
Jamnagar,SESAMUM,47,4,91
Jamnagar,SESAMUM,65,14,210
Jamnagar,SESAMUM,53,12,235
Jamnagar,SESAMUM,56,11,189
Jamnagar,SESAMUM,54,13,247
Jamnagar,SESAMUM,51,21,236
Jamnagar,SESAMUM,45,15,109
Jamnagar,SESAMUM,39,6,17
Jamnagar,SESAMUM,30,7,65
Jamnagar,SESAMUM,9,1,258
Jamnagar,SESAMUM,27,10,108
Jamnagar,SESAMUM,36,8,48
Jamnagar,SESAMUM,45,12,165
Jamnagar,SESAMUM,46,13,251
Jamnagar,SESAMUM,46,18,138
Jamnagar,SESAMUM,44,21,212
Jamnagar,SESAMUM,49,23,445
Jamnagar,SESAMUM,103,48,466
Jamnagar,SESAMUM,124,42,340
Jamnagar,SESAMUM,134,27,204
Jamnagar,SESAMUM,138,42,304
Jamnagar,SESAMUM,98,42,312
Jamnagar,SESAMUM,50,45,452
Jamnagar,SESAMUM,136,70,513
Jamnagar,SESAMUM,125,33,264
Jamnagar,SESAMUM,222,39,174
Jamnagar,SESAMUM,236,44,187
Jamnagar,SESAMUM,454,145,318
Jamnagar,SESAMUM,315,4,11
Jamnagar,SESAMUM,357,157,439
Jamnagar,SESAMUM,300,91,303
Jamnagar,SESAMUM,347,171,493
Jamnagar,SESAMUM,345,218,631
Jamnagar,SESAMUM,336,115,343
Jamnagar,SESAMUM,286,38,133
Jamnagar,SESAMUM,384,146,381
Jamnagar,SESAMUM,376,228,606
Jamnagar,SESAMUM,231,34,146
Jamnagar,SESAMUM,274,173,633
Jamnagar,SESAMUM,244,110,450
Jamnagar,SESAMUM,187,90,489
Jamnagar,SESAMUM,146,77,529
Jamnagar,SESAMUM,121,69,570
Jamnagar,SESAMUM,106,61,577
Junagadh,SESAMUM,27,3,112
Junagadh,SESAMUM,11,1,77
Junagadh,SESAMUM,21,2,91
Junagadh,SESAMUM,19,2,105
Junagadh,SESAMUM,12,1,84
Junagadh,SESAMUM,24,3,123
Junagadh,SESAMUM,47,10,210
Junagadh,SESAMUM,37,9,235
Junagadh,SESAMUM,20,4,189
Junagadh,SESAMUM,21,5,247
Junagadh,SESAMUM,21,8,566
Junagadh,SESAMUM,15,5,532
Junagadh,SESAMUM,13,2,333
Junagadh,SESAMUM,12,3,505
Junagadh,SESAMUM,19,2,505
Junagadh,SESAMUM,24,9,298
Junagadh,SESAMUM,24,6,407
Junagadh,SESAMUM,23,6,342
Junagadh,SESAMUM,16,4,569
Junagadh,SESAMUM,18,7,458
Junagadh,SESAMUM,17,8,202
Junagadh,SESAMUM,17,8,49
Junagadh,SESAMUM,14,3,258
Junagadh,SESAMUM,15,6,378
Junagadh,SESAMUM,16,8,482
Junagadh,SESAMUM,17,3,154
Junagadh,SESAMUM,17,2,95
Junagadh,SESAMUM,24,5,203
Junagadh,SESAMUM,31,18,575
Junagadh,SESAMUM,23,7,313
Junagadh,SESAMUM,72,39,540
Junagadh,SESAMUM,42,20,463
Junagadh,SESAMUM,86,86,508
Junagadh,SESAMUM,80,5,65
Junagadh,SESAMUM,143,81,560
Junagadh,SESAMUM,68,36,532
Junagadh,SESAMUM,74,61,823
Junagadh,SESAMUM,54,44,819
Junagadh,SESAMUM,47,38,802
Junagadh,SESAMUM,32,17,474
Junagadh,SESAMUM,119,76,634
Junagadh,SESAMUM,87,75,868
Junagadh,SESAMUM,68,19,279
Junagadh,SESAMUM,51,54,1057
Junagadh,SESAMUM,35,25,723
Junagadh,SESAMUM,36,15,419
Junagadh,SESAMUM,30,6,199
Junagadh,SESAMUM,15,9,602
Junagadh,SESAMUM,22,7,316
Kutchh,SESAMUM,86,13,178
Kutchh,SESAMUM,98,22,186
Kutchh,SESAMUM,90,16,184
Kutchh,SESAMUM,50,9,180
Kutchh,SESAMUM,88,24,260
Kutchh,SESAMUM,118,25,211
Kutchh,SESAMUM,143,30,210
Kutchh,SESAMUM,119,18,152
Kutchh,SESAMUM,79,15,189
Kutchh,SESAMUM,46,12,247
Kutchh,SESAMUM,59,24,363
Kutchh,SESAMUM,49,16,208
Kutchh,SESAMUM,45,7,100
Kutchh,SESAMUM,96,39,406
Kutchh,SESAMUM,12,1,369
Kutchh,SESAMUM,129,36,276
Kutchh,SESAMUM,172,43,207
Kutchh,SESAMUM,171,42,260
Kutchh,SESAMUM,160,76,476
Kutchh,SESAMUM,175,46,293
Kutchh,SESAMUM,179,34,233
Kutchh,SESAMUM,142,33,255
Kutchh,SESAMUM,124,41,327
Kutchh,SESAMUM,151,42,280
Kutchh,SESAMUM,161,57,357
Kutchh,SESAMUM,168,22,127
Kutchh,SESAMUM,121,7,56
Kutchh,SESAMUM,5,1,203
Kutchh,SESAMUM,166,89,538
Kutchh,SESAMUM,210,60,285
Kutchh,SESAMUM,176,70,397
Kutchh,SESAMUM,157,36,228
Kutchh,SESAMUM,227,77,338
Kutchh,SESAMUM,106,23,221
Kutchh,SESAMUM,186,103,551
Kutchh,SESAMUM,177,32,182
Kutchh,SESAMUM,221,16,74
Kutchh,SESAMUM,278,170,611
Kutchh,SESAMUM,245,110,450
Kutchh,SESAMUM,121,32,267
Kutchh,SESAMUM,252,60,239
Kutchh,SESAMUM,266,132,498
Kutchh,SESAMUM,161,31,194
Kutchh,SESAMUM,417,251,602
Kutchh,SESAMUM,322,151,467
Kutchh,SESAMUM,325,170,523
Kutchh,SESAMUM,409,205,502
Kutchh,SESAMUM,423,213,504
Kutchh,SESAMUM,249,92,371
Rajkot,SESAMUM,80,1,74
Rajkot,SESAMUM,56,5,87
Rajkot,SESAMUM,39,3,73
Rajkot,SESAMUM,68,4,59
Rajkot,SESAMUM,60,5,80
Rajkot,SESAMUM,52,4,84
Rajkot,SESAMUM,47,10,210
Rajkot,SESAMUM,35,8,235
Rajkot,SESAMUM,33,6,189
Rajkot,SESAMUM,32,8,247
Rajkot,SESAMUM,27,11,226
Rajkot,SESAMUM,31,10,151
Rajkot,SESAMUM,27,4,16
Rajkot,SESAMUM,18,4,172
Rajkot,SESAMUM,26,3,25
Rajkot,SESAMUM,32,12,90
Rajkot,SESAMUM,36,8,174
Rajkot,SESAMUM,26,7,121
Rajkot,SESAMUM,12,3,182
Rajkot,SESAMUM,16,6,270
Rajkot,SESAMUM,30,15,194
Rajkot,SESAMUM,27,12,379
Rajkot,SESAMUM,65,15,368
Rajkot,SESAMUM,85,32,378
Rajkot,SESAMUM,115,37,318
Rajkot,SESAMUM,114,15,131
Rajkot,SESAMUM,136,16,116
Rajkot,SESAMUM,111,12,3
Rajkot,SESAMUM,181,134,740
Rajkot,SESAMUM,160,59,369
Rajkot,SESAMUM,345,77,223
Rajkot,SESAMUM,342,57,168
Rajkot,SESAMUM,417,203,488
Rajkot,SESAMUM,245,13,54
Rajkot,SESAMUM,305,126,413
Rajkot,SESAMUM,282,114,403
Rajkot,SESAMUM,343,238,693
Rajkot,SESAMUM,348,232,665
Rajkot,SESAMUM,382,188,492
Rajkot,SESAMUM,441,136,308
Rajkot,SESAMUM,476,157,330
Rajkot,SESAMUM,607,416,686
Rajkot,SESAMUM,438,112,255
Rajkot,SESAMUM,387,207,537
Rajkot,SESAMUM,335,72,214
Rajkot,SESAMUM,314,133,426
Rajkot,SESAMUM,201,38,187
Rajkot,SESAMUM,181,77,427
Rajkot,SESAMUM,166,56,337
Surendranagar,SESAMUM,121,8,69
Surendranagar,SESAMUM,126,15,121
Surendranagar,SESAMUM,80,8,121
Surendranagar,SESAMUM,102,10,98
Surendranagar,SESAMUM,156,17,114
Surendranagar,SESAMUM,135,13,100
Surendranagar,SESAMUM,155,27,180
Surendranagar,SESAMUM,112,12,108
Surendranagar,SESAMUM,94,9,97
Surendranagar,SESAMUM,139,15,107
Surendranagar,SESAMUM,138,44,317
Surendranagar,SESAMUM,144,21,145
Surendranagar,SESAMUM,131,8,64
Surendranagar,SESAMUM,95,16,170
Surendranagar,SESAMUM,74,2,52
Surendranagar,SESAMUM,115,36,335
Surendranagar,SESAMUM,160,18,122
Surendranagar,SESAMUM,98,6,69
Surendranagar,SESAMUM,105,13,121
Surendranagar,SESAMUM,87,13,146
Surendranagar,SESAMUM,115,7,63
Surendranagar,SESAMUM,94,12,130
Surendranagar,SESAMUM,126,15,121
Surendranagar,SESAMUM,143,27,186
Surendranagar,SESAMUM,229,45,199
Surendranagar,SESAMUM,137,11,78
Surendranagar,SESAMUM,160,7,45
Surendranagar,SESAMUM,136,2,13
Surendranagar,SESAMUM,96,28,287
Surendranagar,SESAMUM,221,67,303
Surendranagar,SESAMUM,339,127,375
Surendranagar,SESAMUM,375,43,115
Surendranagar,SESAMUM,412,178,433
Surendranagar,SESAMUM,572,106,186
Surendranagar,SESAMUM,407,149,367
Surendranagar,SESAMUM,409,127,312
Surendranagar,SESAMUM,546,295,541
Surendranagar,SESAMUM,629,344,546
Surendranagar,SESAMUM,708,335,438
Surendranagar,SESAMUM,833,243,291
Surendranagar,SESAMUM,785,210,268
Surendranagar,SESAMUM,820,466,568
Surendranagar,SESAMUM,879,185,211
Surendranagar,SESAMUM,1139,749,657
Surendranagar,SESAMUM,1015,353,348
Surendranagar,SESAMUM,1016,322,317
Surendranagar,SESAMUM,889,347,391
Surendranagar,SESAMUM,882,482,547
Surendranagar,SESAMUM,766,234,306
Ahmedabad,JOWAR,828,31,37
Ahmedabad,JOWAR,1058,202,178
Ahmedabad,JOWAR,868,114,131
Ahmedabad,JOWAR,1160,235,203
Ahmedabad,JOWAR,893,232,260
Ahmedabad,JOWAR,698,71,101
Ahmedabad,JOWAR,1116,121,109
Ahmedabad,JOWAR,1216,364,195
Ahmedabad,JOWAR,938,51,149
Ahmedabad,JOWAR,1117,140,120
Ahmedabad,JOWAR,820,260,310
Ahmedabad,JOWAR,707,158,213
Ahmedabad,JOWAR,744,68,91
Ahmedabad,JOWAR,665,207,311
Ahmedabad,JOWAR,592,16,126
Ahmedabad,JOWAR,869,174,201
Ahmedabad,JOWAR,758,191,251
Ahmedabad,JOWAR,677,113,167
Ahmedabad,JOWAR,874,341,390
Ahmedabad,JOWAR,604,163,270
Ahmedabad,JOWAR,831,209,251
Ahmedabad,JOWAR,419,167,399
Ahmedabad,JOWAR,592,77,130
Ahmedabad,JOWAR,707,116,164
Ahmedabad,JOWAR,650,115,178
Ahmedabad,JOWAR,607,40,67
Ahmedabad,JOWAR,455,56,122
Ahmedabad,JOWAR,264,16,59
Ahmedabad,JOWAR,451,164,362
Ahmedabad,JOWAR,1026,256,250
Ahmedabad,JOWAR,1196,333,278
Ahmedabad,JOWAR,520,50,96
Ahmedabad,JOWAR,484,62,128
Ahmedabad,JOWAR,431,231,537
Ahmedabad,JOWAR,287,156,544
Ahmedabad,JOWAR,367,256,698
Ahmedabad,JOWAR,425,381,896
Ahmedabad,JOWAR,445,352,791
Ahmedabad,JOWAR,609,502,824
Ahmedabad,JOWAR,670,894,1334
Ahmedabad,JOWAR,99,62,626
Ahmedabad,JOWAR,1,1,794
Ahmedabad,JOWAR,2,1,669
Ahmedabad,JOWAR,1,1,645
Ahmedabad,JOWAR,14,13,929
Ahmedabad,JOWAR,8,9,1125
Ahmedabad,JOWAR,13,11,846
Ahmedabad,JOWAR,50,66,1311
Ahmedabad,JOWAR,128,162,1261
Banaskantha,JOWAR,1097,152,133
Banaskantha,JOWAR,1053,300,282
Banaskantha,JOWAR,1080,504,464
Banaskantha,JOWAR,1258,295,225
Banaskantha,JOWAR,1129,326,288
Banaskantha,JOWAR,1325,206,146
Banaskantha,JOWAR,1299,344,254
Banaskantha,JOWAR,1127,290,248
Banaskantha,JOWAR,1126,173,134
Banaskantha,JOWAR,1017,271,248
Banaskantha,JOWAR,1169,428,352
Banaskantha,JOWAR,1132,417,361
Banaskantha,JOWAR,927,274,285
Banaskantha,JOWAR,809,496,596
Banaskantha,JOWAR,741,273,369
Banaskantha,JOWAR,903,432,478
Banaskantha,JOWAR,983,1021,1038
Banaskantha,JOWAR,1019,920,903
Banaskantha,JOWAR,688,625,721
Banaskantha,JOWAR,1017,803,789
Banaskantha,JOWAR,894,745,833
Banaskantha,JOWAR,801,407,508
Banaskantha,JOWAR,1055,283,268
Banaskantha,JOWAR,1036,1151,1111
Banaskantha,JOWAR,1146,583,509
Banaskantha,JOWAR,1087,308,284
Banaskantha,JOWAR,1052,165,157
Banaskantha,JOWAR,143,29,180
Banaskantha,JOWAR,838,436,520
Banaskantha,JOWAR,927,384,414
Banaskantha,JOWAR,1015,438,432
Banaskantha,JOWAR,812,207,255
Banaskantha,JOWAR,552,221,400
Banaskantha,JOWAR,423,179,423
Banaskantha,JOWAR,563,142,252
Banaskantha,JOWAR,348,33,95
Banaskantha,JOWAR,132,75,568
Banaskantha,JOWAR,45,1,31
Banaskantha,JOWAR,76,14,187
Banaskantha,JOWAR,12,16,1354
Banaskantha,JOWAR,22,3,151
Banaskantha,JOWAR,278,209,751
Banaskantha,JOWAR,12,3,221
Banaskantha,JOWAR,78,68,875
Banaskantha,JOWAR,7,7,1000
Banaskantha,JOWAR,75,37,493
Banaskantha,JOWAR,107,34,318
Banaskantha,JOWAR,85,65,312
Banaskantha,JOWAR,93,90,978
Vadodara,JOWAR,625,436,527
Vadodara,JOWAR,514,507,314
Vadodara,JOWAR,545,388,399
Vadodara,JOWAR,587,393,340
Vadodara,JOWAR,582,369,312
Vadodara,JOWAR,564,507,309
Vadodara,JOWAR,643,481,365
Vadodara,JOWAR,602,534,346
Vadodara,JOWAR,522,452,690
Vadodara,JOWAR,465,350,728
Vadodara,JOWAR,375,199,470
Vadodara,JOWAR,405,309,1116
Vadodara,JOWAR,78,33,432
Vadodara,JOWAR,71,40,568
Vadodara,JOWAR,76,49,643
Vadodara,JOWAR,93,53,571
Vadodara,JOWAR,77,51,514
Vadodara,JOWAR,74,42,563
Vadodara,JOWAR,78,65,824
Vadodara,JOWAR,103,89,1041
Vadodara,JOWAR,100,55,554
Vadodara,JOWAR,115,124,1079
Vadodara,JOWAR,93,114,1222
Vadodara,JOWAR,85,53,617
Vadodara,JOWAR,81,103,1276
Vadodara,JOWAR,466,192,525
Vadodara,JOWAR,523,508,971
Vadodara,JOWAR,541,461,852
Vadodara,JOWAR,446,404,906
Vadodara,JOWAR,427,334,782
Vadodara,JOWAR,428,400,935
Vadodara,JOWAR,384,340,885
Vadodara,JOWAR,410,264,644
Vadodara,JOWAR,326,251,770
Vadodara,JOWAR,317,342,1079
Vadodara,JOWAR,260,276,1062
Vadodara,JOWAR,202,176,871
Vadodara,JOWAR,223,214,960
Vadodara,JOWAR,158,54,342
Vadodara,JOWAR,131,109,832
Vadodara,JOWAR,128,138,1075
Vadodara,JOWAR,163,251,1540
Vadodara,JOWAR,115,131,1139
Vadodara,JOWAR,82,107,1305
Vadodara,JOWAR,103,125,1214
Vadodara,JOWAR,67,67,1000
Vadodara,JOWAR,48,53,1104
Bharuch,JOWAR,684,221,425
Bharuch,JOWAR,672,327,503
Bharuch,JOWAR,667,471,963
Bharuch,JOWAR,629,555,647
Bharuch,JOWAR,674,490,709
Bharuch,JOWAR,732,383,340
Bharuch,JOWAR,753,419,312
Bharuch,JOWAR,768,403,304
Bharuch,JOWAR,932,453,365
Bharuch,JOWAR,767,476,348
Bharuch,JOWAR,777,539,668
Bharuch,JOWAR,629,389,679
Bharuch,JOWAR,531,224,451
Bharuch,JOWAR,600,324,449
Bharuch,JOWAR,218,92,423
Bharuch,JOWAR,218,124,568
Bharuch,JOWAR,228,147,643
Bharuch,JOWAR,224,128,571
Bharuch,JOWAR,235,156,819
Bharuch,JOWAR,293,297,1012
Bharuch,JOWAR,311,301,968
Bharuch,JOWAR,311,306,981
Bharuch,JOWAR,388,409,1052
Bharuch,JOWAR,300,334,1113
Bharuch,JOWAR,205,234,1141
Bharuch,JOWAR,184,116,617
Bharuch,JOWAR,212,100,746
Bharuch,JOWAR,436,244,534
Bharuch,JOWAR,668,550,823
Bharuch,JOWAR,626,586,939
Bharuch,JOWAR,618,594,961
Bharuch,JOWAR,528,254,481
Bharuch,JOWAR,579,676,1168
Bharuch,JOWAR,600,583,972
Bharuch,JOWAR,599,493,823
Bharuch,JOWAR,559,450,805
Bharuch,JOWAR,732,795,1086
Bharuch,JOWAR,555,543,978
Bharuch,JOWAR,456,488,1070
Bharuch,JOWAR,387,456,1178
Bharuch,JOWAR,304,190,625
Bharuch,JOWAR,329,334,1015
Bharuch,JOWAR,313,350,1115
Bharuch,JOWAR,283,256,905
Bharuch,JOWAR,327,243,743
Bharuch,JOWAR,275,238,865
Bharuch,JOWAR,332,251,756
Bharuch,JOWAR,253,211,834
Bharuch,JOWAR,303,300,990
Valsad,JOWAR,129,90,693
Valsad,JOWAR,145,49,340
Valsad,JOWAR,134,113,848
Valsad,JOWAR,129,100,767
Valsad,JOWAR,129,90,693
Valsad,JOWAR,145,49,340
Valsad,JOWAR,152,48,312
Valsad,JOWAR,171,33,309
Valsad,JOWAR,188,69,365
Valsad,JOWAR,177,61,346
Valsad,JOWAR,160,65,758
Valsad,JOWAR,174,74,557
Valsad,JOWAR,143,39,555
Valsad,JOWAR,128,73,736
Valsad,JOWAR,168,71,423
Valsad,JOWAR,207,118,568
Valsad,JOWAR,192,124,643
Valsad,JOWAR,178,102,571
Valsad,JOWAR,122,81,995
Valsad,JOWAR,176,182,1036
Valsad,JOWAR,168,139,824
Valsad,JOWAR,138,120,1433
Valsad,JOWAR,131,73,554
Valsad,JOWAR,108,117,1079
Valsad,JOWAR,102,131,1283
Valsad,JOWAR,99,61,617
Valsad,JOWAR,44,30,696
Valsad,JOWAR,24,7,248
Valsad,JOWAR,37,19,514
Valsad,JOWAR,33,16,576
Valsad,JOWAR,30,12,400
Valsad,JOWAR,35,12,343
Valsad,JOWAR,14,9,643
Valsad,JOWAR,28,15,536
Valsad,JOWAR,15,8,533
Valsad,JOWAR,18,12,667
Valsad,JOWAR,23,20,870
Valsad,JOWAR,25,20,800
Valsad,JOWAR,28,26,929
Valsad,JOWAR,32,41,1281
Valsad,JOWAR,29,18,620
Valsad,JOWAR,27,31,1148
Valsad,JOWAR,25,25,1013
Valsad,JOWAR,1,1,1000
Valsad,JOWAR,1,1,1000
Valsad,JOWAR,2,2,1000
Valsad,JOWAR,2,2,1000
Valsad,JOWAR,2,2,1343
Valsad,JOWAR,2,3,1500
Dang,JOWAR,1,1,404
Dang,JOWAR,1,1,298
Dang,JOWAR,1,1,527
Dang,JOWAR,1,1,314
Dang,JOWAR,2,1,399
Dang,JOWAR,2,1,340
Dang,JOWAR,4,1,314
Dang,JOWAR,5,2,308
Dang,JOWAR,4,2,365
Dang,JOWAR,4,2,346
Dang,JOWAR,2,1,375
Dang,JOWAR,1,1,354
Dang,JOWAR,1,1,368
Dang,JOWAR,3,1,394
Dang,JOWAR,4,2,423
Dang,JOWAR,4,2,568
Dang,JOWAR,3,2,643
Dang,JOWAR,2,2,571
Dang,JOWAR,2,1,548
Dang,JOWAR,4,2,563
Dang,JOWAR,6,5,824
Dang,JOWAR,6,5,678
Dang,JOWAR,6,3,554
Dang,JOWAR,6,6,1079
Dang,JOWAR,6,4,672
Dang,JOWAR,6,4,617
Dang,JOWAR,6,6,1052
Dang,JOWAR,6,1,248
Dang,JOWAR,6,3,498
Dang,JOWAR,6,3,506
Dang,JOWAR,27,8,291
Dang,JOWAR,27,8,301
Dang,JOWAR,27,16,593
Dang,JOWAR,27,15,537
Dang,JOWAR,43,23,535
Dang,JOWAR,45,31,689
Dang,JOWAR,38,62,1622
Dang,JOWAR,42,51,1220
Dang,JOWAR,55,95,1730
Dang,JOWAR,65,87,1334
Dang,JOWAR,42,44,1044
Dang,JOWAR,37,50,1354
Dang,JOWAR,38,43,1137
Dang,JOWAR,55,73,1318
Dang,JOWAR,27,51,1889
Dang,JOWAR,155,302,1948
Dang,JOWAR,42,70,1667
Dang,JOWAR,43,59,1358
Dang,JOWAR,36,50,1405
Kheda,JOWAR,77,28,356
Kheda,JOWAR,87,28,298
Kheda,JOWAR,118,69,527
Kheda,JOWAR,80,33,314
Kheda,JOWAR,88,39,399
Kheda,JOWAR,81,32,340
Kheda,JOWAR,89,30,312
Kheda,JOWAR,137,50,309
Kheda,JOWAR,207,80,365
Kheda,JOWAR,163,58,346
Kheda,JOWAR,127,60,385
Kheda,JOWAR,121,61,418
Kheda,JOWAR,102,40,266
Kheda,JOWAR,90,62,344
Kheda,JOWAR,123,52,423
Kheda,JOWAR,62,35,568
Kheda,JOWAR,44,28,643
Kheda,JOWAR,43,25,571
